GeoName,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Utah,313-314,    Textile mills and textile product mills,Thousands of dollars,6764,3906,10744,19414,5805,3160,-4400,1377,-3424,-2739,-2087,3153,6278,5636,2280,11388,23231,24243,50945,36168,20993,17189,16614,18251
Utah,315-316,"    Apparel, leather, and allied product manufacturing",Thousands of dollars,765,1413,512,269,372,1161,-41,632,-847,-2389,-779,-2655,-1470,-328,119,715,4451,-202,1872,4412,3649,4048,3970,18775
Utah,322,    Paper manufacturing,Thousands of dollars,214850,162128,258730,279671,200954,216082,212801,248396,234409,187326,155811,154660,333592,230428,301890,268607,248367,234621,301549,273541,275872,169267,399974,434837
Utah,323,    Printing and related support activities,Thousands of dollars,51436,120433,108985,127336,135574,167111,119870,200985,189423,328919,172571,164020,140704,177965,176567,167294,186249,178898,172909,221114,180890,178514,182951,228496
Utah,324,    Petroleum and coal products manufacturing,Thousands of dollars,225133,441896,276644,505923,300443,128935,353567,532094,761438,1007051,1039037,868244,574354,963829,1355303,798957,1969361,1584017,921832,510583,1193023,2546743,2557958,1717100
Utah,325,    Chemical manufacturing,Thousands of dollars,190903,239308,219431,226189,310668,297987,336691,169866,87929,103740,275857,312704,1416565,1433608,1436182,913019,135781,460255,738196,630517,914498,819593,850790,852824
Utah,326,    Plastics and rubber products manufacturing,Thousands of dollars,60795,53160,104657,34246,87804,94032,47428,74522,88192,100064,114756,83980,140422,168851,186372,160351,157248,174522,212934,225339,250607,323967,330865,362642
Utah,42,  Wholesale trade,Thousands of dollars,776436,808099,800440,809071,770956,733076,782287,956770,1286975,1476054,1645447,1832982,1814137,1978069,1798732,1936319,2124051,2392653,2781061,3004369,3171076,3293796,3471310,3695755
Utah,44-45,  Retail trade,Thousands of dollars,1081857,1222330,1195863,1130292,1122041,1186269,1356002,1486934,1628780,1798721,1739790,1606190,1803009,1967831,2095659,2470857,2543480,2487170,2708271,3024448,2841458,2994181,3117543,3901017
Utah,48-49,  Transportation and warehousing,Thousands of dollars,783167,835707,683897,648527,583156,562990,665482,822355,1008056,1233156,1084120,1056738,1021625,1319490,1349909,1406799,1406165,1527143,1845023,1858339,1858240,1844983,2140209,1477768
Utah,481,   Air transportation,Thousands of dollars,325878,214485,141707,82542,31045,-4941,69590,99572,204457,306213,223538,142580,245884,497434,476620,465405,431870,448859,635345,686589,679412,575274,803585,51150
Utah,482,   Rail transportation,Thousands of dollars,51373,49672,46895,54694,52447,42710,54527,62723,81432,113662,125895,136180,(D),116362,125266,(D),(D),144858,140756,123993,132886,140499,131237,112313
Utah,483,   Water transportation,Thousands of dollars,307,598,529,211,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1593,(D),(D),(D),(D),(D)
Utah,484,   Truck transportation,Thousands of dollars,220740,271159,272134,286977,259415,245358,271725,306925,353080,415211,397795,434685,389984,400258,424597,464960,422798,464308,473315,464812,463110,491319,459164,514358
Utah,485,   Transit and ground passenger transportation,Thousands of dollars,25350,60938,53819,46698,58946,70777,18876,14515,12600,22571,24188,23997,20140,22350,34766,38813,45810,47756,54387,47400,57575,69924,70818,54238
Utah,486,   Pipeline transportation,Thousands of dollars,1027,20583,18021,4706,2536,10918,16162,15530,15500,14860,21434,25974,23028,32636,18300,24865,54683,71345,104893,71008,41834,17205,17871,19008
Utah,"487-488, 492",   Other transportation and support activities,Thousands of dollars,129525,166945,96833,119849,(D),(D),(D),(D),(D),(D),(D),(D),140469,(D),(D),180632,237798,(D),378540,(D),(D),(D),(D),(D)
Utah,493,   Warehousing and storage,Thousands of dollars,28967,51327,53957,52850,43615,40487,44792,50987,71115,87683,75742,88380,92241,94947,89338,84504,76888,70106,56194,67690,59120,56977,67761,20388
Utah,51,  Information,Thousands of dollars,990426,1190490,1330284,886357,1088327,1684145,1801343,2035187,2290861,2654404,2826487,3268635,2897045,2913630,3002026,2740926,3126782,3169642,3424962,3823700,3976606,4247948,4699924,5112246
Utah,511,   Publishing industries (except Internet),Thousands of dollars,222837,265436,469251,238192,212710,464886,559781,688552,894642,665211,855563,786516,731090,813443,903718,959339,1045684,1046352,1046942,1238842,1355032,1583453,1701321,1887360
Utah,512,   Motion picture and sound recording industries,Thousands of dollars,53589,90797,164081,107916,127066,169006,166056,232570,97046,110984,118268,167260,168430,157369,131630,151515,231348,194943,183225,177587,216334,175467,152007,159713
Utah,"515, 517",   Broadcasting (except Internet) and telecommunications,Thousands of dollars,607150,684247,685511,735466,718544,745547,737726,716811,963466,1496959,1563816,1796040,1330803,997891,753610,745401,898921,919029,1130844,1308958,1359119,1372520,1481802,1495098
Utah,"518, 519","   Data processing, hosting, and other information services",Thousands of dollars,106850,150010,11441,-195217,30008,304706,337779,397253,335706,381249,288839,518819,666722,944928,1213068,884672,950829,1009318,1063952,1098313,1046120,1116509,1364793,1570075
Utah,"52, 53","  Finance, insurance, real estate, rental, and leasing",Thousands of dollars,6883633,7577381,8770225,9964691,11525957,12320886,12613757,14220614,16227876,17974584,19156805,18854447,16730258,17413090,19042508,21182510,21256869,22411133,23453485,25985722,26853325,30118437,31786324,33285558
Utah,52,   Finance and insurance,Thousands of dollars,1031079,1410014,1936433,2788825,3844863,4659915,4682685,5916272,6134867,7336909,7369839,5464681,3981653,4002415,4994821,6645354,6180531,7123885,7570347,8648784,8352345,9778592,10459321,11053051
Utah,521-522,"    Monetary Authorities- central bank, credit intermediation, and related services",Thousands of dollars,471026,735698,1225611,2017447,(D),(D),(D),(D),5580260,6499131,6313096,5106145,3301693,3325615,4313802,5850222,5285454,(D),(D),(D),(D),(D),(D),(D)
Utah,523,"    Securities, commodity contracts, and other financial investments and related activities",Thousands of dollars,77809,38972,6321,-31888,103038,78448,49157,27007,88155,114890,-45830,-363579,33264,-1795,-99555,85498,165243,61,-6292,128067,-4592,-1641,14472,58621
Utah,524,    Insurance carriers and related activities,Thousands of dollars,423228,494215,527377,676202,503058,398217,358825,361306,426618,682413,982747,661257,621053,648973,742223,659409,609498,934631,1070145,1166406,889267,1118311,1515676,1831529
Utah,525,"    Funds, trusts, and other financial vehicles",Thousands of dollars,59015,141129,177124,127064,(D),(D),(D),(D),39834,40474,119827,60858,25643,29622,38351,50226,120336,(D),(D),(D),(D),(D),(D),(D)
Utah,53,   Real estate and rental and leasing,Thousands of dollars,5852554,6167367,6833793,7175865,7681095,7660971,7931072,8304342,10093009,10637675,11786966,13389766,12748605,13410675,14047687,14537155,15076338,15287248,15883137,17336938,18500980,20339845,21327003,22232507
Utah,531,    Real estate,Thousands of dollars,5438387,5710918,6314825,6647248,7083108,7074848,7309331,7598858,9040702,9239867,10490436,12283487,12047819,12684009,13289165,13575220,14162860,14411599,14456794,15273343,16197691,17312795,18338971,18945371
Utah,532-533,    Rental and leasing services and lessors of nonfinancial intangible assets,Thousands of dollars,414167,456449,518968,528617,597986,586123,621741,705484,1052307,1397808,1296531,1106278,700786,726666,758522,961935,913478,875649,1426343,2063595,2303289,3027049,2988032,3287136
Utah,"54, 55, 56",  Professional and business services,Thousands of dollars,1511437,1567163,1684332,1574694,1686759,1875222,1865683,1783337,2033519,2146292,2389767,2806302,2715203,2952122,3005469,3190037,3860403,4077374,4035982,4023785,3815436,4355659,4618101,4852916
Utah,54,"   Professional, scientific, and technical services",Thousands of dollars,917483,980310,1031398,948745,990108,1160667,1154684,1191145,1339674,1410465,1516364,1864193,1772780,1960040,2132847,2224668,2846499,2901847,2852624,2850296,2577994,3068898,3111179,3153288
Utah,5411,    Legal services,Thousands of dollars,70528,89799,97004,101947,110318,114519,127619,147986,162970,202977,217058,274717,220402,212760,238120,246612,246753,263274,290546,346626,366931,390910,414405,469088
Utah,5415,    Computer systems design and related services,Thousands of dollars,72277,71676,65305,28591,42090,47513,119939,96240,153777,136892,160678,223367,275872,331269,374048,482383,443044,404827,352368,404912,403172,514918,343057,288050
Utah,"5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",Thousands of dollars,774678,818835,869089,818207,837699,998635,907126,946919,1022927,1070596,1138628,1366108,1276506,1416011,1520678,1495672,2156702,2233745,2209709,2098758,1807891,2163070,2353717,2396150
Utah,55,   Management of companies and enterprises,Thousands of dollars,135752,135980,162313,150929,150502,151704,144944,141412,146748,153925,158142,179725,205218,216028,208231,230921,232210,230923,227814,240750,241031,248263,252297,273246
Utah,56,   Administrative and support and waste management and remediation services,Thousands of dollars,458201,450873,490621,475021,546149,562850,566054,450780,547097,581902,715261,762385,737205,776055,664392,734448,781694,944603,955545,932739,996411,1038498,1254625,1426382
Utah,561,    Administrative and support services,Thousands of dollars,398670,393570,426047,409383,471662,473078,464722,364472,457633,520677,608307,656886,613912,623785,509573,572387,638175,823039,856816,838168,885058,909855,1133298,1274082
Utah,562,    Waste management and remediation services,Thousands of dollars,59531,57303,64573,65637,74487,89772,101332,86308,89464,61225,106953,105498,123293,152269,154818,162062,143519,121565,98728,94572,111353,128643,121327,152300
Utah,"61, 62","  Educational services, health care, and social assistance",Thousands of dollars,652734,665330,719563,726994,764284,766231,819147,831515,864162,944612,980439,1200427,1411400,1488759,1520233,1535456,1551967,1565444,1636924,1814325,1848037,1966334,2138221,2231311
Utah,61,   Educational services,Thousands of dollars,122125,103603,134055,149303,159369,113963,143962,161723,170840,187612,201818,266283,331406,369989,347099,343605,346968,352559,382979,410910,426198,467458,505289,306497
Utah,62,   Health care and social assistance,Thousands of dollars,530609,561727,585509,577691,604915,652268,675184,669792,693321,757000,778621,934145,1079994,1118771,1173134,1191851,1205000,1212885,1253945,1403415,1421838,1498875,1632933,1924814
Utah,621,    Ambulatory health care services,Thousands of dollars,378141,392983,406982,398654,422883,449708,451152,428517,460759,502744,513960,603035,681971,708573,737310,739081,774077,770139,800384,919909,931094,977700,1061395,1352528
Utah,622,    Hospitals,Thousands of dollars,104441,106661,115331,113859,110879,131118,141176,157580,148613,159044,173197,228990,293581,311535,333936,356476,326342,338067,346615,376387,389111,404529,442006,455790
Utah,623,    Nursing and residential care facilities,Thousands of dollars,15608,20159,20728,19098,19855,21130,24812,24675,20197,20668,18601,27632,37149,34643,42357,43732,50341,52099,52136,49655,44804,57926,65184,65898
Utah,624,    Social assistance,Thousands of dollars,32420,41924,42468,46080,51298,50312,58045,59020,63753,74544,72863,74488,67293,64020,59530,52562,54240,52581,54810,57463,56829,58720,64347,50597
Utah,"71, 72","  Arts, entertainment, recreation, accommodation, and food services",Thousands of dollars,444876,503690,566123,622713,598659,694335,627620,562327,612668,734007,818124,779266,731903,819309,865163,892611,918176,958597,1106639,1149102,1230486,1440933,1716352,1240256
Utah,71,"   Arts, entertainment, and recreation",Thousands of dollars,135208,128870,138922,143668,120088,139894,140322,149255,154435,157557,168574,189936,220233,263081,287001,316695,327146,340818,355058,402402,426142,440556,467931,289220
Utah,711-712,"    Performing arts, spectator sports, museums, and related activities",Thousands of dollars,57452,68973,77818,79756,83661,104732,107707,106062,92699,87672,88673,121860,149726,154649,172058,200948,229863,255467,268902,297398,331534,345297,359019,191168
Utah,713,"    Amusement, gambling, and recreation industries",Thousands of dollars,77756,59897,61104,63911,36427,35161,32614,43193,61736,69885,79900,68076,70507,108432,114943,115747,97283,85352,86156,105005,94608,95259,108912,98052
Utah,72,   Accommodation and food services,Thousands of dollars,309668,374820,427202,479045,478571,554442,487299,413072,458233,576450,649551,589331,511670,556229,578162,575916,591031,617779,751582,746700,804344,1000377,1248421,951036
Utah,721,    Accommodation,Thousands of dollars,105930,101181,126990,153757,136450,161564,162554,189396,201317,285108,369228,335340,194405,207898,245093,261517,257153,234653,294849,265539,287120,480627,668726,192668
Utah,722,    Food services and drinking places,Thousands of dollars,203739,273640,300212,325288,342121,392877,324745,223676,256916,291342,280322,253990,317265,348331,333069,314399,333877,383126,456733,481161,517225,519751,579696,758369
Utah,81,  Other services (except government and government enterprises),Thousands of dollars,425485,556872,573764,564612,446594,479282,445000,485536,550713,581583,560413,509430,516616,519502,498038,531213,557002,607520,627012,611279,628458,687133,737500,733987
Utah,..., Government and government enterprises,Thousands of dollars,2456530,2380588,2475443,2520448,2540965,2504790,2494681,2525712,2846687,3162740,3238432,3555870,3450961,3457410,3755715,3709563,3759590,3980306,4114329,4367877,4780576,4600158,4766737,4837069
Utah,...,  Federal civilian,Thousands of dollars,501109,522338,546228,594235,649931,703601,745278,729385,750379,794487,850793,913806,940772,914507,899463,885446,880285,984690,1083366,1163740,1232117,1276373,1317503,1460885
Utah,...,  Military,Thousands of dollars,574658,550676,573155,629306,612097,569792,543827,550526,597546,624089,638526,633382,652143,733519,766270,747012,717679,708018,709641,709980,697396,637052,613001,597215
