,Country,State,Sector,Year,All GHG
624,US,AK,Industrial Processes,2013,0.633685578
625,US,AK,Industrial Processes,2014,0.630909811
626,US,AK,Industrial Processes,2015,0.644926298
627,US,AK,Industrial Processes,2016,0.612175824
628,US,AK,Industrial Processes,2017,0.622282689
629,US,AK,Industrial Processes,2018,0.649315374
631,US,AK,Industry,1990,15.85107458
632,US,AK,Industry,1991,17.47683673
633,US,AK,Industry,1992,18.91279843
634,US,AK,Industry,1993,18.53792048
635,US,AK,Industry,1994,18.11179521
636,US,AK,Industry,1995,21.48129783
637,US,AK,Industry,1996,22.55273885
638,US,AK,Industry,1997,21.18989484
639,US,AK,Industry,1998,21.70217785
640,US,AK,Industry,1999,20.6488854
641,US,AK,Industry,2000,20.61339906
642,US,AK,Industry,2001,20.69446336
643,US,AK,Industry,2002,21.13471913
644,US,AK,Industry,2003,20.92412387
645,US,AK,Industry,2004,20.19146203
646,US,AK,Industry,2005,21.68524642
647,US,AK,Industry,2006,18.45400393
648,US,AK,Industry,2007,18.60454254
649,US,AK,Industry,2008,16.4888377
650,US,AK,Industry,2009,16.85737417
651,US,AK,Industry,2010,16.23819351
652,US,AK,Industry,2011,16.45440081
653,US,AK,Industry,2012,16.93415609
654,US,AK,Industry,2013,16.86031082
655,US,AK,Industry,2014,16.51583033
656,US,AK,Industry,2015,16.5415867
657,US,AK,Industry,2016,16.4397503
658,US,AK,Industry,2017,16.39842244
659,US,AK,Industry,2018,16.9546279
661,US,AK,Land-Use Change and Forestry,1990,-2.438245826
662,US,AK,Land-Use Change and Forestry,1991,-2.440080893
663,US,AK,Land-Use Change and Forestry,1992,-2.444146664
664,US,AK,Land-Use Change and Forestry,1993,-2.193241264
665,US,AK,Land-Use Change and Forestry,1994,-2.190884701
666,US,AK,Land-Use Change and Forestry,1995,-2.186755648
667,US,AK,Land-Use Change and Forestry,1996,-2.184253128
668,US,AK,Land-Use Change and Forestry,1997,-2.189004413
669,US,AK,Land-Use Change and Forestry,1998,-2.192086407
670,US,AK,Land-Use Change and Forestry,1999,-2.193339026
671,US,AK,Land-Use Change and Forestry,2000,-2.195988597
672,US,AK,Land-Use Change and Forestry,2001,-2.196245452
673,US,AK,Land-Use Change and Forestry,2002,-2.196757329
674,US,AK,Land-Use Change and Forestry,2003,-2.193045011
675,US,AK,Land-Use Change and Forestry,2004,-2.19268808
676,US,AK,Land-Use Change and Forestry,2005,-2.192541649
677,US,AK,Land-Use Change and Forestry,2006,-2.19217175
678,US,AK,Land-Use Change and Forestry,2007,-2.190791089
679,US,AK,Land-Use Change and Forestry,2008,-2.190142471
680,US,AK,Land-Use Change and Forestry,2009,-2.19289675
681,US,AK,Land-Use Change and Forestry,2010,-2.194359889
682,US,AK,Land-Use Change and Forestry,2011,-2.19382509
683,US,AK,Land-Use Change and Forestry,2012,-2.19340576
684,US,AK,Land-Use Change and Forestry,2013,-2.192093343
685,US,AK,Land-Use Change and Forestry,2014,-2.191572629
686,US,AK,Land-Use Change and Forestry,2015,-2.191300432
687,US,AK,Land-Use Change and Forestry,2016,-2.189027704
688,US,AK,Land-Use Change and Forestry,2017,-2.186834549
689,US,AK,Land-Use Change and Forestry,2018,-2.186355378
691,US,AK,Residential,1990,1.612772301
692,US,AK,Residential,1991,1.62979301
693,US,AK,Residential,1992,1.776891685
694,US,AK,Residential,1993,1.768339148
695,US,AK,Residential,1994,1.806423653
696,US,AK,Residential,1995,1.844818063
697,US,AK,Residential,1996,1.827139882
698,US,AK,Residential,1997,1.730781258
699,US,AK,Residential,1998,1.677101984
700,US,AK,Residential,1999,1.979280864
701,US,AK,Residential,2000,1.76556009
702,US,AK,Residential,2001,1.840355369
703,US,AK,Residential,2002,1.656848094
704,US,AK,Residential,2003,1.696938698
705,US,AK,Residential,2004,1.835888109
706,US,AK,Residential,2005,1.788140994
707,US,AK,Residential,2006,2.173010808
708,US,AK,Residential,2007,1.866997877
709,US,AK,Residential,2008,1.796857807
710,US,AK,Residential,2009,1.779726469
711,US,AK,Residential,2010,1.708433818
712,US,AK,Residential,2011,1.749776962
713,US,AK,Residential,2012,1.782207758
714,US,AK,Residential,2013,1.58271126
715,US,AK,Residential,2014,1.486227649
716,US,AK,Residential,2015,1.640637788
717,US,AK,Residential,2016,1.559389215
718,US,AK,Residential,2017,1.713085419
719,US,AK,Residential,2018,1.516066416
721,US,AK,Total excluding LUCF,1990,47.39463656
722,US,AK,Total excluding LUCF,1991,48.20201261
723,US,AK,Total excluding LUCF,1992,49.57691184
724,US,AK,Total excluding LUCF,1993,49.60881888
725,US,AK,Total excluding LUCF,1994,48.74375547
726,US,AK,Total excluding LUCF,1995,52.49312289
727,US,AK,Total excluding LUCF,1996,52.93955209
728,US,AK,Total excluding LUCF,1997,52.39693569
729,US,AK,Total excluding LUCF,1998,52.82489047
730,US,AK,Total excluding LUCF,1999,52.78935226
731,US,AK,Total excluding LUCF,2000,52.88555138
732,US,AK,Total excluding LUCF,2001,51.74869378
733,US,AK,Total excluding LUCF,2002,52.1778374
734,US,AK,Total excluding LUCF,2003,52.1624278
735,US,AK,Total excluding LUCF,2004,56.60546604
736,US,AK,Total excluding LUCF,2005,56.17162264
737,US,AK,Total excluding LUCF,2006,53.03414737
738,US,AK,Total excluding LUCF,2007,51.10526455
739,US,AK,Total excluding LUCF,2008,46.45422302
740,US,AK,Total excluding LUCF,2009,43.70066375
741,US,AK,Total excluding LUCF,2010,44.6320871
742,US,AK,Total excluding LUCF,2011,44.27886847
743,US,AK,Total excluding LUCF,2012,42.88798448
744,US,AK,Total excluding LUCF,2013,40.48257487
745,US,AK,Total excluding LUCF,2014,39.0183437
746,US,AK,Total excluding LUCF,2015,39.92227227
747,US,AK,Total excluding LUCF,2016,38.966193
748,US,AK,Total excluding LUCF,2017,38.81741302
749,US,AK,Total excluding LUCF,2018,38.9547742
751,US,AK,Total including LUCF,1990,44.95639074
752,US,AK,Total including LUCF,1991,45.76238159
753,US,AK,Total including LUCF,1992,47.13282508
754,US,AK,Total including LUCF,1993,47.41570917
755,US,AK,Total including LUCF,1994,46.55341784
756,US,AK,Total including LUCF,1995,50.30689427
757,US,AK,Total including LUCF,1996,50.75620059
758,US,AK,Total including LUCF,1997,50.2085817
759,US,AK,Total including LUCF,1998,50.63354771
760,US,AK,Total including LUCF,1999,50.59640353
761,US,AK,Total including LUCF,2000,50.6899453
762,US,AK,Total including LUCF,2001,49.55290764
763,US,AK,Total including LUCF,2002,49.98148532
764,US,AK,Total including LUCF,2003,49.96986612
765,US,AK,Total including LUCF,2004,54.41297194
766,US,AK,Total including LUCF,2005,53.97909913
767,US,AK,Total including LUCF,2006,50.84198821
768,US,AK,Total including LUCF,2007,48.9144907
769,US,AK,Total including LUCF,2008,44.26408055
770,US,AK,Total including LUCF,2009,41.507767
771,US,AK,Total including LUCF,2010,42.43772721
772,US,AK,Total including LUCF,2011,42.08504984
773,US,AK,Total including LUCF,2012,40.69457907
774,US,AK,Total including LUCF,2013,38.29048187
775,US,AK,Total including LUCF,2014,36.82677141
776,US,AK,Total including LUCF,2015,37.73097218
777,US,AK,Total including LUCF,2016,36.77716564
778,US,AK,Total including LUCF,2017,36.63057882
779,US,AK,Total including LUCF,2018,36.76841917
781,US,AK,Transportation,1990,12.30075175
782,US,AK,Transportation,1991,11.38796168
783,US,AK,Transportation,1992,11.0639337
784,US,AK,Transportation,1993,11.21824436
785,US,AK,Transportation,1994,11.40270658
786,US,AK,Transportation,1995,12.54921896
787,US,AK,Transportation,1996,12.23031229
788,US,AK,Transportation,1997,13.72476399
789,US,AK,Transportation,1998,13.98979411
790,US,AK,Transportation,1999,15.05633615
791,US,AK,Transportation,2000,15.96463825
792,US,AK,Transportation,2001,14.9566134
793,US,AK,Transportation,2002,15.25116855
794,US,AK,Transportation,2003,15.97634707
795,US,AK,Transportation,2004,19.36779535
796,US,AK,Transportation,2005,19.24540089
797,US,AK,Transportation,2006,19.37960883
798,US,AK,Transportation,2007,18.24418831
799,US,AK,Transportation,2008,15.66642122
800,US,AK,Transportation,2009,13.83973233
801,US,AK,Transportation,2010,15.25499927
802,US,AK,Transportation,2011,14.52577374
803,US,AK,Transportation,2012,13.63974268
804,US,AK,Transportation,2013,12.57018783
805,US,AK,Transportation,2014,11.80614713
806,US,AK,Transportation,2015,12.57112468
807,US,AK,Transportation,2016,12.20737487
808,US,AK,Transportation,2017,11.95396076
809,US,AK,Transportation,2018,12.30405623
811,US,AK,Waste,1990,0.368696255
812,US,AK,Waste,1991,0.397858639
813,US,AK,Waste,1992,0.351075821
814,US,AK,Waste,1993,0.364232989
815,US,AK,Waste,1994,0.374152798
816,US,AK,Waste,1995,0.383471241
817,US,AK,Waste,1996,0.395187712
818,US,AK,Waste,1997,0.408860307
819,US,AK,Waste,1998,0.429589661
820,US,AK,Waste,1999,0.433284179
821,US,AK,Waste,2000,0.44867788
822,US,AK,Waste,2001,0.525307335
823,US,AK,Waste,2002,0.543786533
824,US,AK,Waste,2003,0.546323942
825,US,AK,Waste,2004,0.550371568
826,US,AK,Waste,2005,0.570677328
827,US,AK,Waste,2006,0.590757885
828,US,AK,Waste,2007,0.611462875
829,US,AK,Waste,2008,0.617393398
830,US,AK,Waste,2009,0.627007103
831,US,AK,Waste,2010,0.618277924
832,US,AK,Waste,2011,0.619455025
833,US,AK,Waste,2012,0.382829565
834,US,AK,Waste,2013,0.35601394
835,US,AK,Waste,2014,0.301835657
836,US,AK,Waste,2015,0.303291355
837,US,AK,Waste,2016,0.305357391
838,US,AK,Waste,2017,0.306987582
839,US,AK,Waste,2018,0.288685219
841,US,AZ,Agriculture,1990,4.444834895
842,US,AZ,Agriculture,1991,4.269820206
843,US,AZ,Agriculture,1992,4.271450064
844,US,AZ,Agriculture,1993,4.499600185
845,US,AZ,Agriculture,1994,4.410178432
846,US,AZ,Agriculture,1995,4.514785652
847,US,AZ,Agriculture,1996,4.630867621
848,US,AZ,Agriculture,1997,4.576552135
849,US,AZ,Agriculture,1998,4.642325762
850,US,AZ,Agriculture,1999,4.563685512
851,US,AZ,Agriculture,2000,4.492897422
852,US,AZ,Agriculture,2001,4.810153814
853,US,AZ,Agriculture,2002,4.993823362
854,US,AZ,Agriculture,2003,5.326685566
855,US,AZ,Agriculture,2004,5.264547193
856,US,AZ,Agriculture,2005,5.373908628
857,US,AZ,Agriculture,2006,5.240493892
858,US,AZ,Agriculture,2007,5.513211212
859,US,AZ,Agriculture,2008,5.721826419
860,US,AZ,Agriculture,2009,5.818554865
861,US,AZ,Agriculture,2010,5.250173619
862,US,AZ,Agriculture,2011,5.099309436
863,US,AZ,Agriculture,2012,5.143946662
864,US,AZ,Agriculture,2013,5.097585116
865,US,AZ,Agriculture,2014,5.16750633
866,US,AZ,Agriculture,2015,5.198939903
867,US,AZ,Agriculture,2016,5.033055284
868,US,AZ,Agriculture,2017,5.183350335
869,US,AZ,Agriculture,2018,5.195042448
871,US,AZ,Bunker Fuels,1990,0.0
872,US,AZ,Bunker Fuels,1991,0.0
873,US,AZ,Bunker Fuels,1992,0.0
874,US,AZ,Bunker Fuels,1993,0.0
875,US,AZ,Bunker Fuels,1994,0.0
876,US,AZ,Bunker Fuels,1995,0.0
877,US,AZ,Bunker Fuels,1996,0.0
878,US,AZ,Bunker Fuels,1997,0.0
879,US,AZ,Bunker Fuels,1998,0.0
880,US,AZ,Bunker Fuels,1999,0.0
881,US,AZ,Bunker Fuels,2000,0.0
882,US,AZ,Bunker Fuels,2001,0.0
883,US,AZ,Bunker Fuels,2002,0.0
884,US,AZ,Bunker Fuels,2003,0.0
885,US,AZ,Bunker Fuels,2004,0.0
886,US,AZ,Bunker Fuels,2005,0.0
887,US,AZ,Bunker Fuels,2006,0.0
888,US,AZ,Bunker Fuels,2007,0.0
889,US,AZ,Bunker Fuels,2008,0.0
890,US,AZ,Bunker Fuels,2009,0.0
891,US,AZ,Bunker Fuels,2010,0.0
892,US,AZ,Bunker Fuels,2011,0.0
893,US,AZ,Bunker Fuels,2012,0.0
894,US,AZ,Bunker Fuels,2013,0.0
895,US,AZ,Bunker Fuels,2014,0.0
896,US,AZ,Bunker Fuels,2015,0.0
897,US,AZ,Bunker Fuels,2016,0.0
898,US,AZ,Bunker Fuels,2017,0.0
899,US,AZ,Bunker Fuels,2018,0.0
901,US,AZ,Commercial,1990,1.915212314
902,US,AZ,Commercial,1991,1.848574804
903,US,AZ,Commercial,1992,1.792444736
904,US,AZ,Commercial,1993,1.75508584
905,US,AZ,Commercial,1994,1.845579795
906,US,AZ,Commercial,1995,1.809250409
907,US,AZ,Commercial,1996,1.893344342
908,US,AZ,Commercial,1997,2.000281411
909,US,AZ,Commercial,1998,2.300870183
910,US,AZ,Commercial,1999,2.225419797
911,US,AZ,Commercial,2000,2.215489902
912,US,AZ,Commercial,2001,2.103278501
913,US,AZ,Commercial,2002,2.18337647
914,US,AZ,Commercial,2003,2.063748184
915,US,AZ,Commercial,2004,2.036471525
916,US,AZ,Commercial,2005,2.023809333
917,US,AZ,Commercial,2006,2.052640681
918,US,AZ,Commercial,2007,2.13921504
919,US,AZ,Commercial,2008,2.431513866
920,US,AZ,Commercial,2009,2.210898287
921,US,AZ,Commercial,2010,2.370251227
922,US,AZ,Commercial,2011,2.395315358
923,US,AZ,Commercial,2012,2.327246841
924,US,AZ,Commercial,2013,2.369216738
925,US,AZ,Commercial,2014,2.238877325
926,US,AZ,Commercial,2015,2.873184365
927,US,AZ,Commercial,2016,3.014909899
928,US,AZ,Commercial,2017,2.87736975
929,US,AZ,Commercial,2018,2.87017562
931,US,AZ,Electricity/Heat,1990,32.68054745
932,US,AZ,Electricity/Heat,1991,32.91726577
933,US,AZ,Electricity/Heat,1992,35.53726574
934,US,AZ,Electricity/Heat,1993,36.76371902
935,US,AZ,Electricity/Heat,1994,38.19950727
936,US,AZ,Electricity/Heat,1995,32.45438195
937,US,AZ,Electricity/Heat,1996,32.44995328
938,US,AZ,Electricity/Heat,1997,35.16910512
939,US,AZ,Electricity/Heat,1998,37.04854109
940,US,AZ,Electricity/Heat,1999,39.58090584
941,US,AZ,Electricity/Heat,2000,44.46162603
942,US,AZ,Electricity/Heat,2001,45.70615476
943,US,AZ,Electricity/Heat,2002,44.72796364
944,US,AZ,Electricity/Heat,2003,45.86340391
945,US,AZ,Electricity/Heat,2004,51.44775259
946,US,AZ,Electricity/Heat,2005,50.56698417
947,US,AZ,Electricity/Heat,2006,52.50460015
948,US,AZ,Electricity/Heat,2007,54.94719217
949,US,AZ,Electricity/Heat,2008,57.35166946
950,US,AZ,Electricity/Heat,2009,52.2184854
951,US,AZ,Electricity/Heat,2010,54.11106935
952,US,AZ,Electricity/Heat,2011,52.02118996
953,US,AZ,Electricity/Heat,2012,51.08824239
954,US,AZ,Electricity/Heat,2013,54.44124162
955,US,AZ,Electricity/Heat,2014,52.82329356
956,US,AZ,Electricity/Heat,2015,49.4289049
957,US,AZ,Electricity/Heat,2016,44.09914244
958,US,AZ,Electricity/Heat,2017,43.29493595
959,US,AZ,Electricity/Heat,2018,46.27876819
961,US,AZ,Energy,1990,64.54588182
962,US,AZ,Energy,1991,65.4089923
963,US,AZ,Energy,1992,68.24159613
964,US,AZ,Energy,1993,70.71843443
965,US,AZ,Energy,1994,73.48575057
966,US,AZ,Energy,1995,68.40961074
967,US,AZ,Energy,1996,70.33997621
968,US,AZ,Energy,1997,73.51225698
969,US,AZ,Energy,1998,77.92930878
970,US,AZ,Energy,1999,82.03551836
971,US,AZ,Energy,2000,87.7629547
972,US,AZ,Energy,2001,90.01305343
973,US,AZ,Energy,2002,89.24773768
974,US,AZ,Energy,2003,91.03724238
975,US,AZ,Energy,2004,97.97278214
976,US,AZ,Energy,2005,98.00293415
977,US,AZ,Energy,2006,101.0946319
978,US,AZ,Energy,2007,102.879603
979,US,AZ,Energy,2008,103.0949948
980,US,AZ,Energy,2009,94.10185812
981,US,AZ,Energy,2010,95.9034782
982,US,AZ,Energy,2011,93.92940142
983,US,AZ,Energy,2012,91.86929733
984,US,AZ,Energy,2013,95.60746886
985,US,AZ,Energy,2014,93.56423417
986,US,AZ,Energy,2015,91.28374308
987,US,AZ,Energy,2016,87.48977209
988,US,AZ,Energy,2017,86.59985043
989,US,AZ,Energy,2018,90.45087945
991,US,AZ,Fugitive Emissions,1990,0.096060919
992,US,AZ,Fugitive Emissions,1991,0.114723507
993,US,AZ,Fugitive Emissions,1992,0.10575243
994,US,AZ,Fugitive Emissions,1993,0.102559953
995,US,AZ,Fugitive Emissions,1994,0.10834297
996,US,AZ,Fugitive Emissions,1995,0.099065509
997,US,AZ,Fugitive Emissions,1996,0.087452002
998,US,AZ,Fugitive Emissions,1997,0.097882055
999,US,AZ,Fugitive Emissions,1998,0.094457848
1000,US,AZ,Fugitive Emissions,1999,0.098094461
1001,US,AZ,Fugitive Emissions,2000,0.108876101
1002,US,AZ,Fugitive Emissions,2001,0.111047183
1003,US,AZ,Fugitive Emissions,2002,0.105913321
1004,US,AZ,Fugitive Emissions,2003,0.100186405
1005,US,AZ,Fugitive Emissions,2004,0.104946462
1006,US,AZ,Fugitive Emissions,2005,0.099546558
1007,US,AZ,Fugitive Emissions,2006,0.068972014
1008,US,AZ,Fugitive Emissions,2007,0.066862737
1009,US,AZ,Fugitive Emissions,2008,0.067150594
1010,US,AZ,Fugitive Emissions,2009,0.062484877
1011,US,AZ,Fugitive Emissions,2010,0.06427183
1012,US,AZ,Fugitive Emissions,2011,0.067140364
1013,US,AZ,Fugitive Emissions,2012,0.062021993
1014,US,AZ,Fugitive Emissions,2013,0.062724896
1015,US,AZ,Fugitive Emissions,2014,0.066990958
1016,US,AZ,Fugitive Emissions,2015,0.056714088
1017,US,AZ,Fugitive Emissions,2016,0.044490728
1018,US,AZ,Fugitive Emissions,2017,0.050962183
1019,US,AZ,Fugitive Emissions,2018,0.05276416
1021,US,AZ,Industrial Processes,1990,1.155930081
1022,US,AZ,Industrial Processes,1991,1.694012161
1023,US,AZ,Industrial Processes,1992,1.557361315
1024,US,AZ,Industrial Processes,1993,1.726377615
1025,US,AZ,Industrial Processes,1994,1.997006518
1026,US,AZ,Industrial Processes,1995,2.661504045
1027,US,AZ,Industrial Processes,1996,3.466284234
1028,US,AZ,Industrial Processes,1997,4.174742073
1029,US,AZ,Industrial Processes,1998,4.433846276
1030,US,AZ,Industrial Processes,1999,4.593175667
1031,US,AZ,Industrial Processes,2000,4.659175019
1032,US,AZ,Industrial Processes,2001,4.186572519
1033,US,AZ,Industrial Processes,2002,4.19781143
1034,US,AZ,Industrial Processes,2003,4.302189411
1035,US,AZ,Industrial Processes,2004,4.308757788
1036,US,AZ,Industrial Processes,2005,4.304742167
1037,US,AZ,Industrial Processes,2006,4.519764754
1038,US,AZ,Industrial Processes,2007,4.588503269
1039,US,AZ,Industrial Processes,2008,4.570906591
1040,US,AZ,Industrial Processes,2009,4.29217668
1041,US,AZ,Industrial Processes,2010,4.418236453
1042,US,AZ,Industrial Processes,2011,4.592734223
1043,US,AZ,Industrial Processes,2012,4.651407364
1044,US,AZ,Industrial Processes,2013,4.767603892
1045,US,AZ,Industrial Processes,2014,4.983981786
1046,US,AZ,Industrial Processes,2015,5.115772914
1047,US,AZ,Industrial Processes,2016,5.085969968
1048,US,AZ,Industrial Processes,2017,5.202897914
1049,US,AZ,Industrial Processes,2018,5.338994073
1051,US,AZ,Industry,1990,3.887329394
1052,US,AZ,Industry,1991,3.945903854
1053,US,AZ,Industry,1992,3.955583047
1054,US,AZ,Industry,1993,3.96833225
1055,US,AZ,Industry,1994,4.372308976
1056,US,AZ,Industry,1995,4.703889894
1057,US,AZ,Industry,1996,4.885163017
1058,US,AZ,Industry,1997,4.995646883
1059,US,AZ,Industry,1998,4.717878033
1060,US,AZ,Industry,1999,4.816059351
1061,US,AZ,Industry,2000,4.79007324
1062,US,AZ,Industry,2001,4.883264459
1063,US,AZ,Industry,2002,4.347249298
1064,US,AZ,Industry,2003,4.10921786
1065,US,AZ,Industry,2004,4.625685239
1066,US,AZ,Industry,2005,5.067440305
1067,US,AZ,Industry,2006,5.108437038
1068,US,AZ,Industry,2007,4.921066793
1069,US,AZ,Industry,2008,5.450161909
1070,US,AZ,Industry,2009,4.248637198
1071,US,AZ,Industry,2010,4.66710477
1072,US,AZ,Industry,2011,5.026530334
1073,US,AZ,Industry,2012,4.933527974
1074,US,AZ,Industry,2013,4.577823477
1075,US,AZ,Industry,2014,4.44507553
1076,US,AZ,Industry,2015,4.297166659
1077,US,AZ,Industry,2016,4.51048719
1078,US,AZ,Industry,2017,4.799947922
1079,US,AZ,Industry,2018,4.514321894
1081,US,AZ,Land-Use Change and Forestry,1990,-3.639453614
1082,US,AZ,Land-Use Change and Forestry,1991,-3.647845406
1083,US,AZ,Land-Use Change and Forestry,1992,-3.632303963
1084,US,AZ,Land-Use Change and Forestry,1993,-0.752123235
1085,US,AZ,Land-Use Change and Forestry,1994,-0.811856882
1086,US,AZ,Land-Use Change and Forestry,1995,-0.714466702
1087,US,AZ,Land-Use Change and Forestry,1996,-0.746918931
1088,US,AZ,Land-Use Change and Forestry,1997,-0.714826487
1089,US,AZ,Land-Use Change and Forestry,1998,-0.740304023
1090,US,AZ,Land-Use Change and Forestry,1999,-0.756293515
1091,US,AZ,Land-Use Change and Forestry,2000,-0.856114812
1092,US,AZ,Land-Use Change and Forestry,2001,-0.848804741
1093,US,AZ,Land-Use Change and Forestry,2002,-0.88312869
1094,US,AZ,Land-Use Change and Forestry,2003,-0.82669171
1095,US,AZ,Land-Use Change and Forestry,2004,-0.813672728
1096,US,AZ,Land-Use Change and Forestry,2005,-0.864356221
1097,US,AZ,Land-Use Change and Forestry,2006,-0.905601888
1098,US,AZ,Land-Use Change and Forestry,2007,-0.855407874
1099,US,AZ,Land-Use Change and Forestry,2008,-0.82966633
1100,US,AZ,Land-Use Change and Forestry,2009,-0.815874845
1101,US,AZ,Land-Use Change and Forestry,2010,-0.783308704
1102,US,AZ,Land-Use Change and Forestry,2011,-0.839699656
1103,US,AZ,Land-Use Change and Forestry,2012,-0.859354838
1104,US,AZ,Land-Use Change and Forestry,2013,-0.774540777
1105,US,AZ,Land-Use Change and Forestry,2014,-0.70076914
1106,US,AZ,Land-Use Change and Forestry,2015,-0.704146485
1107,US,AZ,Land-Use Change and Forestry,2016,-0.709738879
1108,US,AZ,Land-Use Change and Forestry,2017,-0.660038309
1109,US,AZ,Land-Use Change and Forestry,2018,-0.61288441
